driver_id,ticket_number,ticket_date,ticket_type,resolution_status,response_time_hours,will_churn,is_noise_churn,ticket_type_missing,resolution_missing,response_time_missing,is_outlier_driver,ticket_type_encoded,resolution_encoded,ticket_risk_score,ticket_month,ticket_dayofweek,ticket_quarter,is_q4
45723,4,2023-03-16,defective_trip,resolved,1.0,1,0,0,0,0,1,1,0,3,3,3,1,0
45723,5,2023-03-20,demand_issue,unresolved,41.9,1,0,0,1,0,1,2,2,2,3,0,1,0
45723,6,2023-03-21,fare_dispute,partial,14.1,1,0,0,0,0,1,0,1,3,3,1,1,0
45723,7,2023-03-23,defective_trip,partial,27.0,1,0,0,0,0,1,1,1,3,3,3,1,0
45723,8,2023-03-26,defective_trip,unresolved,41.5,1,0,0,1,0,1,1,2,3,3,6,1,0
45723,9,2023-03-28,defective_trip,unresolved,52.4,1,0,0,1,0,1,1,2,3,3,1,1,0
45724,1,2023-04-06,demand_issue,resolved,1.0,0,0,0,0,0,0,2,0,2,4,3,2,0
45725,1,2023-07-14,unknown,resolved,4.7,0,0,1,0,0,0,5,0,2,7,4,3,0
45726,1,2023-03-20,unknown,partial,28.0,0,0,1,0,0,0,5,1,2,3,0,1,0
45727,1,2023-06-06,defective_trip,resolved,4.9,0,0,0,0,0,0,1,0,3,6,1,2,0
45728,1,2023-03-25,fare_dispute,unresolved,5.8,0,0,0,1,0,0,0,2,3,3,5,1,0
45729,1,2023-04-17,demand_issue,partial,34.5,0,0,0,0,0,0,2,1,2,4,0,2,0
45730,1,2023-06-27,payment_delay,unresolved,7.0,0,0,0,1,0,0,3,2,1,6,1,2,0
45731,1,2023-01-14,demand_issue,partial,22.1,1,0,0,0,0,1,2,1,2,1,5,1,0
45731,2,2023-01-25,defective_trip,unresolved,41.5,1,0,0,1,0,1,1,2,3,1,2,1,0
45731,3,2023-02-04,fare_dispute,unresolved,44.8,1,0,0,1,0,1,0,2,3,2,5,1,0
45731,4,2023-02-07,demand_issue,unresolved,45.3,1,0,0,1,0,1,2,2,2,2,1,1,0
45731,5,2023-02-14,defective_trip,resolved,7.8,1,0,0,0,0,1,1,0,3,2,1,1,0
45731,6,2023-02-16,demand_issue,unresolved,55.5,1,0,0,1,0,1,2,2,2,2,3,1,0
45731,7,2023-02-17,demand_issue,resolved,6.0,1,0,0,0,0,1,2,0,2,2,4,1,0
45732,1,2023-03-11,payment_delay,resolved,3.0,0,0,0,0,0,0,3,0,1,3,5,1,0
45733,1,2023-05-23,defective_trip,unresolved,55.9,0,0,0,1,0,0,1,2,3,5,1,2,0
45734,1,2023-03-28,fare_dispute,resolved,3.3,1,0,0,0,0,0,0,0,3,3,1,1,0
45734,2,2023-04-21,fare_dispute,unresolved,41.5,1,0,0,1,0,0,0,2,3,4,4,2,0
45734,3,2023-05-03,defective_trip,unresolved,38.6,1,0,0,1,0,0,1,2,3,5,2,2,0
45735,1,2023-04-15,defective_trip,unresolved,2.6,0,0,0,1,0,0,1,2,3,4,5,2,0
45735,2,2023-04-29,defective_trip,resolved,9.1,0,0,0,0,0,0,1,0,3,4,5,2,0
45736,1,2023-01-18,demand_issue,resolved,7.3,0,0,0,0,0,0,2,0,2,1,2,1,0
45737,1,2023-07-13,defective_trip,unresolved,1.0,0,0,0,1,0,0,1,2,3,7,3,3,0
45738,1,2023-01-31,demand_issue,unresolved,4.4,0,0,0,1,0,0,2,2,2,1,1,1,0
45739,1,2023-03-30,payment_delay,resolved,13.7,0,0,0,0,0,0,3,0,1,3,3,1,0
45739,2,2023-04-15,defective_trip,resolved,1.0,0,0,0,0,0,0,1,0,3,4,5,2,0
45740,1,2023-03-10,unknown,resolved,6.7,0,0,1,0,0,0,5,0,2,3,4,1,0
45741,1,2023-01-27,payment_delay,unresolved,41.5,0,0,0,1,0,0,3,2,1,1,4,1,0
45741,2,2023-02-01,fare_dispute,resolved,4.2,0,0,0,0,0,0,0,0,3,2,2,1,0
45742,1,2023-02-26,defective_trip,resolved,8.1,0,0,0,0,0,0,1,0,3,2,6,1,0
45743,1,2023-03-12,demand_issue,resolved,5.8,0,0,0,0,0,0,2,0,2,3,6,1,0
45744,1,2023-02-01,app_issue,partial,35.9,0,0,0,0,0,0,4,1,1,2,2,1,0
45745,1,2023-02-20,payment_delay,resolved,6.1,0,0,0,0,0,0,3,0,1,2,0,1,0
45746,1,2023-04-07,fare_dispute,unresolved,62.6,1,0,0,1,0,0,0,2,3,4,4,2,0
45746,2,2023-04-10,demand_issue,unresolved,6.0,1,0,0,1,0,0,2,2,2,4,0,2,0
45746,3,2023-04-23,defective_trip,partial,26.6,1,0,0,0,0,0,1,1,3,4,6,2,0
45746,4,2023-04-29,fare_dispute,resolved,5.0,1,0,0,0,0,0,0,0,3,4,5,2,0
45747,1,2023-08-31,payment_delay,resolved,6.2,0,0,0,0,0,0,3,0,1,8,3,3,0
45747,2,2023-09-14,payment_delay,resolved,4.6,0,0,0,0,0,0,3,0,1,9,3,3,0
45747,3,2023-09-30,payment_delay,unresolved,1.4,0,0,0,1,0,0,3,2,1,9,5,3,0
45747,4,2023-10-08,demand_issue,unresolved,64.8,0,0,0,1,0,0,2,2,2,10,6,4,1
45748,1,2023-10-20,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,10,4,4,1
45748,2,2023-11-01,demand_issue,unresolved,51.1,0,0,0,1,0,0,2,2,2,11,2,4,1
45749,1,2023-09-03,defective_trip,resolved,6.3,1,0,0,0,0,1,1,0,3,9,6,3,0
45749,2,2023-09-08,payment_delay,unresolved,57.5,1,0,0,1,0,1,3,2,1,9,4,3,0
45749,3,2023-09-22,unknown,unresolved,1.1,1,0,1,1,0,1,5,2,2,9,4,3,0
45749,4,2023-09-23,fare_dispute,unresolved,50.9,1,0,0,1,0,1,0,2,3,9,5,3,0
45749,5,2023-09-24,unknown,resolved,6.0,1,0,1,0,0,1,5,0,2,9,6,3,0
45749,6,2023-09-26,fare_dispute,unresolved,54.1,1,0,0,1,0,1,0,2,3,9,1,3,0
45749,7,2023-09-29,fare_dispute,unresolved,4.6,1,0,0,1,0,1,0,2,3,9,4,3,0
45750,1,2023-08-08,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,8,1,3,0
45751,1,2023-09-27,payment_delay,partial,23.0,0,0,0,0,0,0,3,1,1,9,2,3,0
45752,1,2023-08-13,fare_dispute,resolved,6.0,0,0,0,0,0,0,0,0,3,8,6,3,0
45753,1,2023-09-08,demand_issue,resolved,6.0,0,0,0,0,0,1,2,0,2,9,4,3,0
45753,2,2023-09-12,demand_issue,resolved,6.0,0,0,0,0,0,1,2,0,2,9,1,3,0
45753,3,2023-09-17,payment_delay,unresolved,41.5,0,0,0,1,0,1,3,2,1,9,6,3,0
45753,4,2023-09-24,app_issue,unresolved,63.0,0,0,0,1,0,1,4,2,1,9,6,3,0
45753,5,2023-10-08,payment_delay,resolved,5.2,0,0,0,0,0,1,3,0,1,10,6,4,1
45753,6,2023-10-27,fare_dispute,partial,31.5,0,0,0,0,0,1,0,1,3,10,4,4,1
45753,7,2023-11-01,app_issue,resolved,7.6,0,0,0,0,0,1,4,0,1,11,2,4,1
45753,8,2023-11-08,fare_dispute,partial,32.2,0,0,0,0,0,1,0,1,3,11,2,4,1
45753,9,2023-11-17,defective_trip,resolved,6.6,0,0,0,0,0,1,1,0,3,11,4,4,1
45753,10,2023-11-21,fare_dispute,partial,42.0,0,0,0,0,0,1,0,1,3,11,1,4,1
45753,11,2023-11-23,demand_issue,partial,32.7,0,0,0,0,0,1,2,1,2,11,3,4,1
45753,12,2023-12-07,defective_trip,resolved,2.9,0,0,0,0,0,1,1,0,3,12,3,4,1
45753,13,2023-12-22,demand_issue,resolved,1.7,0,0,0,0,0,1,2,0,2,12,4,4,1
45753,14,2024-01-11,demand_issue,resolved,6.0,0,0,0,0,0,1,2,0,2,1,3,1,0
45753,15,2024-01-22,defective_trip,resolved,2.2,0,0,0,0,0,1,1,0,3,1,0,1,0
45753,16,2024-01-25,app_issue,resolved,13.2,0,0,0,0,0,1,4,0,1,1,3,1,0
45753,17,2024-02-10,fare_dispute,resolved,6.0,0,0,0,0,0,1,0,0,3,2,5,1,0
45753,18,2024-02-16,defective_trip,resolved,11.7,0,0,0,0,0,1,1,0,3,2,4,1,0
45753,19,2024-02-24,defective_trip,resolved,6.2,0,0,0,0,0,1,1,0,3,2,5,1,0
45753,20,2024-03-03,fare_dispute,partial,25.5,0,0,0,0,0,1,0,1,3,3,6,1,0
45753,21,2024-03-16,payment_delay,unresolved,41.5,0,0,0,1,0,1,3,2,1,3,5,1,0
45753,22,2024-03-29,unknown,resolved,6.6,0,0,1,0,0,1,5,0,2,3,4,1,0
45753,23,2024-03-30,payment_delay,unresolved,56.3,0,0,0,1,0,1,3,2,1,3,5,1,0
45753,24,2024-04-03,demand_issue,resolved,5.7,0,0,0,0,0,1,2,0,2,4,2,2,0
45753,25,2024-04-04,fare_dispute,resolved,11.5,0,0,0,0,0,1,0,0,3,4,3,2,0
45753,26,2024-04-11,fare_dispute,resolved,4.3,0,0,0,0,0,1,0,0,3,4,3,2,0
45753,27,2024-04-22,payment_delay,resolved,6.0,0,0,0,0,0,1,3,0,1,4,0,2,0
45753,28,2024-05-05,demand_issue,resolved,6.0,0,0,0,0,0,1,2,0,2,5,6,2,0
45753,29,2024-05-10,fare_dispute,resolved,2.5,0,0,0,0,0,1,0,0,3,5,4,2,0
45753,30,2024-05-20,payment_delay,unresolved,50.6,0,0,0,1,0,1,3,2,1,5,0,2,0
45753,31,2024-05-23,demand_issue,resolved,6.5,0,0,0,0,0,1,2,0,2,5,3,2,0
45753,32,2024-05-31,defective_trip,unresolved,62.4,0,0,0,1,0,1,1,2,3,5,4,2,0
45753,33,2024-06-09,fare_dispute,partial,31.6,0,0,0,0,0,1,0,1,3,6,6,2,0
45753,34,2024-06-19,demand_issue,partial,29.3,0,0,0,0,0,1,2,1,2,6,2,2,0
45753,35,2024-06-25,app_issue,partial,19.9,0,0,0,0,0,1,4,1,1,6,1,2,0
45753,36,2024-07-01,unknown,resolved,7.5,0,0,1,0,0,1,5,0,2,7,0,3,0
45753,37,2024-07-16,fare_dispute,unresolved,41.6,0,0,0,1,0,1,0,2,3,7,1,3,0
45753,38,2024-07-24,app_issue,resolved,7.4,0,0,0,0,0,1,4,0,1,7,2,3,0
45753,39,2024-08-03,fare_dispute,resolved,1.0,0,0,0,0,0,1,0,0,3,8,5,3,0
45753,40,2024-08-24,defective_trip,resolved,6.0,0,0,0,0,0,1,1,0,3,8,5,3,0
45753,41,2024-09-01,defective_trip,partial,21.7,0,0,0,0,0,1,1,1,3,9,6,3,0
45753,42,2024-09-09,defective_trip,unresolved,6.8,0,0,0,1,0,1,1,2,3,9,0,3,0
45753,43,2024-09-17,payment_delay,unresolved,58.2,0,0,0,1,0,1,3,2,1,9,1,3,0
45754,1,2023-03-21,fare_dispute,resolved,3.5,0,0,0,0,0,0,0,0,3,3,1,1,0
45754,2,2023-04-05,payment_delay,unresolved,2.8,0,0,0,1,0,0,3,2,1,4,2,2,0
45754,3,2023-04-14,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,4,4,2,0
45754,4,2023-04-24,app_issue,resolved,1.6,0,0,0,0,0,0,4,0,1,4,0,2,0
45754,5,2023-05-03,demand_issue,resolved,9.4,0,0,0,0,0,0,2,0,2,5,2,2,0
45755,1,2023-09-18,app_issue,resolved,3.4,0,0,0,0,0,0,4,0,1,9,0,3,0
45756,1,2023-04-12,fare_dispute,partial,23.9,0,0,0,0,0,0,0,1,3,4,2,2,0
45757,1,2023-02-19,app_issue,resolved,7.0,0,0,0,0,0,0,4,0,1,2,6,1,0
45758,1,2023-04-17,fare_dispute,unresolved,56.4,1,0,0,1,0,0,0,2,3,4,0,2,0
45758,2,2023-04-24,demand_issue,unresolved,1.0,1,0,0,1,0,0,2,2,2,4,0,2,0
45758,3,2023-04-27,fare_dispute,unresolved,65.2,1,0,0,1,0,0,0,2,3,4,3,2,0
45758,4,2023-04-28,fare_dispute,unresolved,35.6,1,0,0,1,0,0,0,2,3,4,4,2,0
45759,1,2023-09-18,fare_dispute,resolved,1.2,0,0,0,0,0,0,0,0,3,9,0,3,0
45760,1,2023-08-13,defective_trip,partial,23.9,0,0,0,0,0,0,1,1,3,8,6,3,0
45761,1,2023-03-06,defective_trip,resolved,3.9,1,0,0,0,0,0,1,0,3,3,0,1,0
45761,2,2023-03-16,fare_dispute,partial,35.8,1,0,0,0,0,0,0,1,3,3,3,1,0
45761,3,2023-04-02,unknown,unresolved,52.7,1,0,1,1,0,0,5,2,2,4,6,2,0
45762,1,2023-05-29,defective_trip,resolved,4.4,0,0,0,0,0,0,1,0,3,5,0,2,0
45763,1,2023-07-31,demand_issue,resolved,1.0,0,0,0,0,0,0,2,0,2,7,0,3,0
45764,1,2023-01-25,demand_issue,unresolved,44.1,0,0,0,1,0,0,2,2,2,1,2,1,0
45764,2,2023-01-31,payment_delay,partial,22.4,0,0,0,0,0,0,3,1,1,1,1,1,0
45764,3,2023-02-15,fare_dispute,resolved,6.0,0,0,0,0,0,0,0,0,3,2,2,1,0
45765,1,2023-07-12,app_issue,resolved,6.0,0,0,0,0,0,0,4,0,1,7,2,3,0
45766,1,2023-02-22,defective_trip,resolved,8.2,0,0,0,0,0,0,1,0,3,2,2,1,0
45767,1,2023-04-27,demand_issue,partial,21.1,0,0,0,0,0,0,2,1,2,4,3,2,0
45768,1,2023-05-03,fare_dispute,unresolved,37.3,0,0,0,1,0,0,0,2,3,5,2,2,0
45769,1,2023-04-23,defective_trip,resolved,9.3,1,0,0,0,0,0,1,0,3,4,6,2,0
45769,2,2023-05-03,fare_dispute,resolved,2.2,1,0,0,0,0,0,0,0,3,5,2,2,0
45769,3,2023-05-16,unknown,unresolved,64.1,1,0,1,1,0,0,5,2,2,5,1,2,0
45769,4,2023-05-19,defective_trip,unresolved,4.7,1,0,0,1,0,0,1,2,3,5,4,2,0
45769,5,2023-05-25,defective_trip,unresolved,54.3,1,0,0,1,0,0,1,2,3,5,3,2,0
45770,1,2023-04-16,fare_dispute,resolved,6.3,1,0,0,0,0,0,0,0,3,4,6,2,0
45770,2,2023-04-29,fare_dispute,unresolved,58.2,1,0,0,1,0,0,0,2,3,4,5,2,0
45770,3,2023-05-05,payment_delay,unresolved,43.4,1,0,0,1,0,0,3,2,1,5,4,2,0
45770,4,2023-05-08,fare_dispute,unresolved,34.4,1,0,0,1,0,0,0,2,3,5,0,2,0
45770,5,2023-05-10,demand_issue,unresolved,41.5,1,0,0,1,0,0,2,2,2,5,2,2,0
45771,1,2023-02-11,fare_dispute,unresolved,43.8,1,0,0,1,0,1,0,2,3,2,5,1,0
45771,2,2023-02-17,fare_dispute,unresolved,66.3,1,0,0,1,0,1,0,2,3,2,4,1,0
45771,3,2023-02-20,defective_trip,unresolved,9.9,1,0,0,1,0,1,1,2,3,2,0,1,0
45771,4,2023-02-24,defective_trip,partial,38.0,1,0,0,0,0,1,1,1,3,2,4,1,0
45771,5,2023-03-01,defective_trip,unresolved,41.5,1,0,0,1,0,1,1,2,3,3,2,1,0
45771,6,2023-03-02,app_issue,partial,18.2,1,0,0,0,0,1,4,1,1,3,3,1,0
45771,7,2023-03-03,payment_delay,unresolved,43.8,1,0,0,1,0,1,3,2,1,3,4,1,0
45771,8,2023-03-10,payment_delay,unresolved,68.0,1,0,0,1,0,1,3,2,1,3,4,1,0
45771,9,2023-03-13,demand_issue,unresolved,3.2,1,0,0,1,0,1,2,2,2,3,0,1,0
45771,10,2023-03-19,fare_dispute,unresolved,49.5,1,0,0,1,0,1,0,2,3,3,6,1,0
45771,11,2023-03-20,app_issue,partial,12.1,1,0,0,0,0,1,4,1,1,3,0,1,0
45771,12,2023-03-22,defective_trip,partial,22.3,1,0,0,0,0,1,1,1,3,3,2,1,0
45771,13,2023-03-25,fare_dispute,unresolved,36.7,1,0,0,1,0,1,0,2,3,3,5,1,0
45772,1,2023-04-07,fare_dispute,resolved,7.0,0,0,0,0,0,0,0,0,3,4,4,2,0
45772,2,2023-04-17,defective_trip,resolved,11.4,0,0,0,0,0,0,1,0,3,4,0,2,0
45772,3,2023-04-29,demand_issue,resolved,7.0,0,0,0,0,0,0,2,0,2,4,5,2,0
45772,4,2023-05-15,payment_delay,partial,26.3,0,0,0,0,0,0,3,1,1,5,0,2,0
45772,5,2023-06-01,demand_issue,resolved,6.1,0,0,0,0,0,0,2,0,2,6,3,2,0
45773,1,2023-10-13,app_issue,resolved,5.6,0,0,0,0,0,0,4,0,1,10,4,4,1
45774,1,2023-01-15,unknown,resolved,11.6,0,0,1,0,0,0,5,0,2,1,6,1,0
45774,2,2023-02-01,fare_dispute,resolved,2.6,0,0,0,0,0,0,0,0,3,2,2,1,0
45774,3,2023-02-10,defective_trip,unresolved,1.4,0,0,0,1,0,0,1,2,3,2,4,1,0
45774,4,2023-02-11,payment_delay,resolved,4.6,0,0,0,0,0,0,3,0,1,2,5,1,0
45775,1,2023-11-04,fare_dispute,resolved,3.0,0,0,0,0,0,0,0,0,3,11,5,4,1
45776,1,2023-10-25,fare_dispute,partial,26.6,1,0,0,0,0,0,0,1,3,10,2,4,1
45776,2,2023-10-29,defective_trip,unresolved,68.0,1,0,0,1,0,0,1,2,3,10,6,4,1
45777,1,2023-06-04,payment_delay,unresolved,35.7,0,0,0,1,0,0,3,2,1,6,6,2,0
45778,1,2023-03-13,app_issue,resolved,9.3,0,0,0,0,0,0,4,0,1,3,0,1,0
45779,1,2023-08-06,demand_issue,unresolved,34.5,0,0,0,1,0,0,2,2,2,8,6,3,0
45780,1,2023-10-06,defective_trip,partial,26.7,0,0,0,0,0,0,1,1,3,10,4,4,1
45781,1,2023-08-09,fare_dispute,resolved,2.9,0,0,0,0,0,0,0,0,3,8,2,3,0
45782,1,2023-08-26,app_issue,resolved,6.0,0,0,0,0,0,0,4,0,1,8,5,3,0
45783,1,2023-01-16,fare_dispute,resolved,5.1,0,0,0,0,0,0,0,0,3,1,0,1,0
45784,1,2023-05-27,unknown,resolved,4.8,0,0,1,0,0,0,5,0,2,5,5,2,0
45785,1,2023-10-23,defective_trip,unresolved,6.8,0,0,0,1,0,0,1,2,3,10,0,4,1
45786,1,2023-06-23,app_issue,partial,16.7,0,0,0,0,0,0,4,1,1,6,4,2,0
45787,1,2023-05-13,defective_trip,partial,24.0,1,0,0,0,0,1,1,1,3,5,5,2,0
45787,2,2023-05-14,defective_trip,partial,23.9,1,0,0,0,0,1,1,1,3,5,6,2,0
45787,3,2023-05-16,demand_issue,unresolved,41.5,1,0,0,1,0,1,2,2,2,5,1,2,0
45787,4,2023-05-19,defective_trip,unresolved,31.6,1,0,0,1,0,1,1,2,3,5,4,2,0
45787,5,2023-05-22,fare_dispute,unresolved,3.1,1,0,0,1,0,1,0,2,3,5,0,2,0
45787,6,2023-05-23,app_issue,unresolved,46.6,1,0,0,1,0,1,4,2,1,5,1,2,0
45787,7,2023-05-24,payment_delay,resolved,8.2,1,0,0,0,0,1,3,0,1,5,2,2,0
45787,8,2023-05-28,defective_trip,partial,16.0,1,0,0,0,0,1,1,1,3,5,6,2,0
45787,9,2023-05-31,unknown,unresolved,57.0,1,0,1,1,0,1,5,2,2,5,2,2,0
45787,10,2023-06-02,fare_dispute,partial,23.9,1,0,0,0,0,1,0,1,3,6,4,2,0
45787,11,2023-06-06,unknown,partial,23.3,1,0,1,0,0,1,5,1,2,6,1,2,0
45787,12,2023-06-09,fare_dispute,unresolved,36.5,1,0,0,1,0,1,0,2,3,6,4,2,0
45787,13,2023-06-13,defective_trip,unresolved,64.1,1,0,0,1,0,1,1,2,3,6,1,2,0
45787,14,2023-06-17,demand_issue,resolved,6.0,1,0,0,0,0,1,2,0,2,6,5,2,0
45787,15,2023-06-19,fare_dispute,unresolved,68.0,1,0,0,1,0,1,0,2,3,6,0,2,0
45787,16,2023-06-22,fare_dispute,unresolved,40.3,1,0,0,1,0,1,0,2,3,6,3,2,0
45788,1,2023-02-12,fare_dispute,unresolved,41.5,0,0,0,1,0,0,0,2,3,2,6,1,0
45788,2,2023-02-24,unknown,unresolved,65.4,0,0,1,1,0,0,5,2,2,2,4,1,0
45788,3,2023-03-03,fare_dispute,resolved,8.8,0,0,0,0,0,0,0,0,3,3,4,1,0
45789,1,2023-02-08,payment_delay,resolved,8.4,0,0,0,0,0,0,3,0,1,2,2,1,0
45790,1,2023-07-27,app_issue,unresolved,59.3,1,0,0,1,0,0,4,2,1,7,3,3,0
45790,2,2023-08-08,payment_delay,resolved,6.0,1,0,0,0,0,0,3,0,1,8,1,3,0
45790,3,2023-08-18,unknown,unresolved,51.1,1,0,1,1,0,0,5,2,2,8,4,3,0
45790,4,2023-08-19,demand_issue,unresolved,41.2,1,0,0,1,0,0,2,2,2,8,5,3,0
45791,1,2023-04-27,fare_dispute,resolved,8.5,0,0,0,0,0,0,0,0,3,4,3,2,0
45792,1,2023-04-30,demand_issue,resolved,1.1,0,0,0,0,0,0,2,0,2,4,6,2,0
45793,1,2023-09-28,payment_delay,unresolved,27.1,1,0,0,1,0,1,3,2,1,9,3,3,0
45793,2,2023-10-09,defective_trip,unresolved,41.5,1,0,0,1,0,1,1,2,3,10,0,4,1
45793,3,2023-10-15,fare_dispute,unresolved,38.2,1,0,0,1,0,1,0,2,3,10,6,4,1
45793,4,2023-10-19,fare_dispute,unresolved,38.7,1,0,0,1,0,1,0,2,3,10,3,4,1
45793,5,2023-10-23,unknown,resolved,7.3,1,0,1,0,0,1,5,0,2,10,0,4,1
45793,6,2023-10-24,fare_dispute,unresolved,60.3,1,0,0,1,0,1,0,2,3,10,1,4,1
45793,7,2023-10-30,demand_issue,unresolved,53.0,1,0,0,1,0,1,2,2,2,10,0,4,1
45794,1,2023-10-28,app_issue,unresolved,48.2,0,0,0,1,0,0,4,2,1,10,5,4,1
45795,1,2023-04-07,app_issue,resolved,6.0,0,0,0,0,0,0,4,0,1,4,4,2,0
45796,1,2023-01-16,app_issue,unresolved,9.1,0,0,0,1,0,0,4,2,1,1,0,1,0
45797,1,2023-01-24,demand_issue,resolved,4.9,0,0,0,0,0,0,2,0,2,1,1,1,0
45798,1,2023-02-10,payment_delay,partial,26.7,1,1,0,0,0,0,3,1,1,2,4,1,0
45799,1,2023-09-29,defective_trip,unresolved,7.2,0,0,0,1,0,0,1,2,3,9,4,3,0
45799,2,2023-10-03,defective_trip,unresolved,10.5,0,0,0,1,0,0,1,2,3,10,1,4,1
45799,3,2023-10-04,payment_delay,resolved,8.3,0,0,0,0,0,0,3,0,1,10,2,4,1
45800,1,2023-10-29,demand_issue,resolved,1.0,1,0,0,0,0,0,2,0,2,10,6,4,1
45800,2,2023-11-04,fare_dispute,unresolved,41.5,1,0,0,1,0,0,0,2,3,11,5,4,1
45800,3,2023-11-08,demand_issue,unresolved,68.0,1,0,0,1,0,0,2,2,2,11,2,4,1
45800,4,2023-11-13,fare_dispute,partial,14.5,1,0,0,0,0,0,0,1,3,11,0,4,1
45800,5,2023-11-14,fare_dispute,unresolved,59.6,1,0,0,1,0,0,0,2,3,11,1,4,1
45801,1,2023-06-05,payment_delay,resolved,3.9,0,0,0,0,0,0,3,0,1,6,0,2,0
45802,1,2023-08-13,app_issue,resolved,5.6,0,0,0,0,0,0,4,0,1,8,6,3,0
45803,1,2023-07-19,app_issue,unresolved,67.0,0,0,0,1,0,0,4,2,1,7,2,3,0
45803,2,2023-07-29,demand_issue,unresolved,22.5,0,0,0,1,0,0,2,2,2,7,5,3,0
45803,3,2023-08-16,demand_issue,partial,30.1,0,0,0,0,0,0,2,1,2,8,2,3,0
45804,1,2023-09-26,payment_delay,partial,23.0,0,0,0,0,0,0,3,1,1,9,1,3,0
45805,1,2023-07-08,demand_issue,resolved,2.9,1,0,0,0,0,0,2,0,2,7,5,3,0
45805,2,2023-07-21,demand_issue,partial,36.4,1,0,0,0,0,0,2,1,2,7,4,3,0
45805,3,2023-07-22,fare_dispute,resolved,5.3,1,0,0,0,0,0,0,0,3,7,5,3,0
45805,4,2023-07-25,fare_dispute,unresolved,30.4,1,0,0,1,0,0,0,2,3,7,1,3,0
45805,5,2023-07-26,defective_trip,unresolved,37.5,1,0,0,1,0,0,1,2,3,7,2,3,0
45806,1,2023-07-16,app_issue,partial,24.8,0,0,0,0,0,0,4,1,1,7,6,3,0
45807,1,2023-04-19,demand_issue,resolved,13.4,1,1,0,0,0,0,2,0,2,4,2,2,0
45807,2,2023-04-29,demand_issue,partial,21.0,1,1,0,0,0,0,2,1,2,4,5,2,0
45808,1,2023-06-03,payment_delay,resolved,7.3,0,0,0,0,0,0,3,0,1,6,5,2,0
45809,1,2023-02-03,demand_issue,resolved,6.5,0,0,0,0,0,0,2,0,2,2,4,1,0
45810,1,2023-09-10,defective_trip,resolved,9.6,1,0,0,0,0,0,1,0,3,9,6,3,0
45810,2,2023-09-15,demand_issue,unresolved,66.2,1,0,0,1,0,0,2,2,2,9,4,3,0
45810,3,2023-09-23,fare_dispute,unresolved,42.5,1,0,0,1,0,0,0,2,3,9,5,3,0
45810,4,2023-09-26,defective_trip,unresolved,50.6,1,0,0,1,0,0,1,2,3,9,1,3,0
45810,5,2023-09-27,demand_issue,partial,33.8,1,0,0,0,0,0,2,1,2,9,2,3,0
45810,6,2023-09-28,demand_issue,resolved,3.8,1,0,0,0,0,0,2,0,2,9,3,3,0
45811,1,2023-06-13,defective_trip,resolved,7.3,0,0,0,0,0,0,1,0,3,6,1,2,0
45811,2,2023-06-18,app_issue,unresolved,55.8,0,0,0,1,0,0,4,2,1,6,6,2,0
45811,3,2023-06-30,unknown,unresolved,55.8,0,0,1,1,0,0,5,2,2,6,4,2,0
45812,1,2023-05-30,demand_issue,resolved,5.5,1,1,0,0,0,0,2,0,2,5,1,2,0
45812,2,2023-06-15,payment_delay,unresolved,7.7,1,1,0,1,0,0,3,2,1,6,3,2,0
45813,1,2023-03-29,defective_trip,unresolved,53.5,0,0,0,1,0,0,1,2,3,3,2,1,0
45814,1,2023-10-04,payment_delay,unresolved,41.5,1,0,0,1,0,1,3,2,1,10,2,4,1
45814,2,2023-10-16,defective_trip,unresolved,49.7,1,0,0,1,0,1,1,2,3,10,0,4,1
45814,3,2023-10-27,payment_delay,unresolved,34.5,1,0,0,1,0,1,3,2,1,10,4,4,1
45814,4,2023-10-30,defective_trip,partial,31.7,1,0,0,0,0,1,1,1,3,10,0,4,1
45814,5,2023-11-02,defective_trip,unresolved,68.0,1,0,0,1,0,1,1,2,3,11,3,4,1
45814,6,2023-11-03,demand_issue,unresolved,48.1,1,0,0,1,0,1,2,2,2,11,4,4,1
45814,7,2023-11-04,fare_dispute,unresolved,56.5,1,0,0,1,0,1,0,2,3,11,5,4,1
45815,1,2023-03-22,app_issue,resolved,8.3,1,1,0,0,0,0,4,0,1,3,2,1,0
45816,1,2023-09-25,demand_issue,unresolved,41.5,0,0,0,1,0,0,2,2,2,9,0,3,0
45817,1,2023-10-22,fare_dispute,unresolved,5.2,1,0,0,1,0,0,0,2,3,10,6,4,1
45817,2,2023-10-28,defective_trip,unresolved,56.7,1,0,0,1,0,0,1,2,3,10,5,4,1
45817,3,2023-11-04,defective_trip,unresolved,53.3,1,0,0,1,0,0,1,2,3,11,5,4,1
45817,4,2023-11-07,payment_delay,unresolved,55.7,1,0,0,1,0,0,3,2,1,11,1,4,1
45818,1,2023-08-31,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,8,3,3,0
45819,1,2023-09-26,app_issue,resolved,9.1,0,0,0,0,0,0,4,0,1,9,1,3,0
45820,1,2023-10-25,defective_trip,resolved,3.0,1,0,0,0,0,1,1,0,3,10,2,4,1
45820,2,2023-11-03,fare_dispute,unresolved,44.6,1,0,0,1,0,1,0,2,3,11,4,4,1
