driver_id,total_tickets,fare_disputes,defective_trips,demand_issues,payment_delays,app_issues,unknown_tickets,high_risk_tickets,unresolved_count,resolved_count,partial_count,unresolved_rate,resolved_rate,repeat_issues,has_repeat_issues,is_outlier_driver,last_ticket_resolved,last_ticket_unresolved,last_ticket_risk,last_response_time,second_last_resolved,second_last_unresolved,second_last_risk,consecutive_unresolved_end,weighted_unresolved,weighted_high_risk,weighted_risk_score,weighted_response_time,journey_length_days,days_since_last_ticket,avg_gap_days,min_gap_days,max_gap_days,gap_std,escalation_rate,tickets_per_week,avg_response_time,max_response_time,response_time_trend,last_ticket_month,last_ticket_quarter,is_q4_churn,q4_ticket_rate,unresolved_high_risk,volume_x_unresolved,response_x_unresolved,will_churn,is_noise_churn
40217,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,1.0,1,0,0,0,0.0,0.0,2.0,1.0,1,780,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,1,1,0,0.0,0,0.0,0.0,0,0
40218,4,0,1,0,1,2,0,1,0,2,2,0.0,0.5,1,1,0,1,0,1,6.0,1,0,1,0,0.0,0.3,1.24,10.9,29,656,9.333333333333334,1,15,6.018490028422597,-3,0.9655172413793103,14.425,28.5,-22.5,5,2,0,0.0,0,0.0,0.0,0,0
40219,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,40.5,1,0,0,1,1.0,0.0,2.0,40.5,1,746,0.0,0,0,0.0,0,1.0,40.5,40.5,0.0,3,1,0,0.0,0,1.0,40.5,0,0
40220,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,4.9,1,0,0,0,0.0,1.0,3.0,4.9,1,653,0.0,0,0,0.0,0,1.0,4.9,4.9,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40221,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,26.3,1,0,0,0,0.0,0.0,1.0,26.3,1,659,0.0,0,0,0.0,0,1.0,26.3,26.3,0.0,5,2,0,0.0,0,0.0,0.0,1,1
40222,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,1.0,1,0,0,0,0.0,0.0,1.0,1.0,1,540,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40223,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,10.2,1,0,0,0,0.0,0.0,1.0,10.2,1,633,0.0,0,0,0.0,0,1.0,10.2,10.2,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40224,7,0,2,3,1,0,1,2,4,1,2,0.5714285714285714,0.14285714285714285,3,1,1,0,0,1,28.0,0,0,2,0,0.8999999999999999,0.7,1.8965517241379308,33.26206896551724,45,530,7.333333333333333,1,20,6.674994798166929,10,1.0888888888888888,39.05714285714286,61.4,-25.4,10,4,1,0.2857142857142857,8,4.0,22.318367346938775,1,0
40225,2,0,1,0,0,1,0,1,0,2,0,0.0,1.0,0,0,0,1,0,1,8.8,1,0,3,0,0.0,0.7,1.8235294117647056,7.647058823529412,20,553,19.0,19,19,0.0,0,0.7,7.4,8.8,2.8000000000000007,9,3,0,0.0,0,0.0,0.0,0,0
40226,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,56.1,1,0,0,1,1.0,1.0,3.0,56.1,1,701,0.0,0,0,0.0,0,1.0,56.1,56.1,0.0,4,2,0,0.0,1,1.0,56.1,0,0
40227,8,2,1,3,0,1,1,3,5,3,0,0.625,0.375,3,1,1,1,0,1,13.4,0,1,2,0,1.8,0.9,1.9666666666666666,20.136666666666663,24,545,3.2857142857142856,1,15,4.8318670072250764,0,2.3333333333333335,20.1,43.7,1.5,9,3,0,0.0,15,5.0,12.5625,1,0
40228,2,0,0,0,2,0,0,0,0,1,1,0.0,0.5,1,1,0,0,0,1,20.5,1,0,1,0,0.0,0.0,1.0,13.994117647058824,17,559,16.0,16,16,0.0,0,0.823529411764706,12.6,20.5,15.8,9,3,0,0.0,0,0.0,0.0,0,0
40229,2,2,0,0,0,0,0,2,0,2,0,0.0,1.0,1,1,0,1,0,3,9.9,1,0,3,0,0.0,1.7,3.0,8.41764705882353,10,581,9.0,9,9,0.0,0,1.4,8.1,9.9,3.6000000000000005,8,3,0,0.0,0,0.0,0.0,1,1
40230,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.2,1,0,0,0,0.0,0.0,1.0,6.2,1,539,0.0,0,0,0.0,0,1.0,6.2,6.2,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40231,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.8,1,0,0,0,0.0,0.0,1.0,5.8,1,656,0.0,0,0,0.0,0,1.0,5.8,5.8,0.0,5,2,0,0.0,0,0.0,0.0,0,0
40232,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,1.4,1,0,0,0,0.0,1.0,3.0,1.4,1,783,0.0,0,0,0.0,0,1.0,1.4,1.4,0.0,1,1,0,0.0,0,0.0,0.0,0,0
40233,2,1,0,1,0,0,0,1,0,1,1,0.0,0.5,0,0,0,0,0,2,23.9,1,0,3,0,0.0,0.7,2.411764705882353,16.694117647058825,11,786,10.0,10,10,0.0,0,1.2727272727272727,15.149999999999999,23.9,17.5,1,1,0,0.0,0,0.0,0.0,0,0
40234,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,8.6,1,0,0,0,0.0,0.0,2.0,8.6,1,517,0.0,0,0,0.0,0,1.0,8.6,8.6,0.0,10,4,1,1.0,0,0.0,0.0,0,0
40235,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.3,1,0,0,0,0.0,0.0,1.0,6.3,1,743,0.0,0,0,0.0,0,1.0,6.3,6.3,0.0,3,1,0,0.0,0,0.0,0.0,0,0
40236,1,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,25.7,1,0,0,0,0.0,1.0,3.0,25.7,1,803,0.0,0,0,0.0,0,1.0,25.7,25.7,0.0,1,1,0,0.0,0,0.0,0.0,0,0
40237,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,4.3,1,0,0,0,0.0,0.0,1.0,4.3,1,682,0.0,0,0,0.0,0,1.0,4.3,4.3,0.0,5,2,0,0.0,0,0.0,0.0,0,0
40238,9,4,2,0,1,1,1,6,7,1,1,0.7777777777777778,0.1111111111111111,4,1,1,0,1,3,29.8,0,1,2,4,2.75,1.9500000000000002,2.5081967213114753,40.5672131147541,55,676,6.75,1,16,4.205650960315181,10,1.1454545454545455,40.67777777777778,60.2,-25.999999999999996,5,2,0,0.0,42,7.0,31.63827160493827,1,0
40239,2,0,0,1,0,1,0,0,1,1,0,0.5,0.5,0,0,0,0,1,2,41.5,1,0,1,1,1.0,0.0,1.5882352941176472,27.870588235294118,13,725,12.0,12,12,0.0,0,1.0769230769230769,24.95,41.5,33.1,3,1,0,0.0,0,1.0,12.475,0,0
40240,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,34.9,1,0,0,1,1.0,0.0,2.0,34.9,1,657,0.0,0,0,0.0,0,1.0,34.9,34.9,0.0,5,2,0,0.0,0,1.0,34.9,0,0
40241,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,8.0,1,0,0,1,1.0,0.0,1.0,8.0,1,745,0.0,0,0,0.0,0,1.0,8.0,8.0,0.0,3,1,0,0.0,0,1.0,8.0,0,0
40242,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.0,1,0,0,0,0.0,0.0,2.0,5.0,1,572,0.0,0,0,0.0,0,1.0,5.0,5.0,0.0,8,3,0,0.0,0,0.0,0.0,0,0
40243,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,520,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,10,4,1,1.0,0,0.0,0.0,0,0
40244,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,4.6,1,0,0,1,1.0,0.0,1.0,4.6,1,520,0.0,0,0,0.0,0,1.0,4.6,4.6,0.0,10,4,1,1.0,0,1.0,4.6,0,0
40245,2,1,0,0,1,0,0,1,0,1,1,0.0,0.5,0,0,0,1,0,3,1.5,0,0,1,0,0.0,1.0,2.1764705882352944,11.135294117647057,10,626,9.0,9,9,0.0,0,1.4,13.2,24.9,-23.4,6,2,0,0.0,0,0.0,0.0,0,0
40246,4,0,2,2,0,0,0,2,4,0,0,1.0,0.0,2,1,0,0,1,3,4.5,0,1,3,4,2.5,1.7,2.6799999999999997,28.059999999999995,19,729,6.0,5,7,0.816496580927726,-1,1.4736842105263157,33.95,48.3,-37.0,3,1,0,0.0,8,4.0,33.95,1,0
40247,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,6.0,1,0,0,0,0.0,1.0,3.0,6.0,1,600,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40248,2,0,1,0,1,0,0,1,1,1,0,0.5,0.5,0,0,0,1,0,1,8.2,0,1,3,0,0.7,0.7,1.8235294117647056,19.23529411764706,12,748,11.0,11,11,0.0,0,1.1666666666666667,21.6,35.0,-26.8,2,1,0,0.0,1,1.0,10.8,0,0
40249,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,3.0,1,0,0,0,0.0,1.0,3.0,3.0,1,621,0.0,0,0,0.0,0,1.0,3.0,3.0,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40250,2,0,1,1,0,0,0,1,0,2,0,0.0,1.0,0,0,0,1,0,3,5.9,1,0,2,0,0.0,1.0,2.588235294117647,5.652941176470588,15,747,14.0,14,14,0.0,0,0.9333333333333333,5.6,5.9,0.6000000000000005,3,1,0,0.0,0,0.0,0.0,0,0
40251,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.9,1,0,0,0,0.0,0.0,2.0,6.9,1,599,0.0,0,0,0.0,0,1.0,6.9,6.9,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40252,7,5,1,1,0,0,0,6,3,4,0,0.42857142857142855,0.5714285714285714,4,1,1,0,1,3,1.0,0,1,3,2,1.8,2.8000000000000003,2.96551724137931,7.993103448275861,33,558,5.333333333333333,2,10,3.144660377352201,8,1.4848484848484849,14.314285714285715,57.1,-56.1,9,3,0,0.0,18,3.0,6.134693877551021,1,0
40253,2,1,0,0,0,1,0,1,0,2,0,0.0,1.0,0,0,0,1,0,3,7.6,1,0,1,0,0.0,1.0,2.1764705882352944,9.288235294117646,8,644,7.0,7,7,0.0,0,1.75,9.649999999999999,11.7,-4.1,6,2,0,0.0,0,0.0,0.0,0,0
40254,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,7.3,1,0,0,0,0.0,0.0,2.0,7.3,1,694,0.0,0,0,0.0,0,1.0,7.3,7.3,0.0,4,2,0,0.0,0,0.0,0.0,0,0
40255,1,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0,0,0,0,1,2,4.2,1,0,0,1,1.0,0.0,2.0,4.2,1,734,0.0,0,0,0.0,0,1.0,4.2,4.2,0.0,3,1,0,0.0,0,1.0,4.2,0,0
40256,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,7.9,1,0,0,0,0.0,0.0,2.0,7.9,1,628,0.0,0,0,0.0,0,1.0,7.9,7.9,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40257,5,1,1,2,0,0,1,2,2,2,1,0.4,0.4,1,1,0,0,1,2,38.7,1,0,3,1,1.2,0.8999999999999999,2.3333333333333326,22.322222222222223,21,514,5.0,1,8,3.082207001484488,5,1.6666666666666667,22.82,43.7,-5.0,10,4,1,0.8,4,2.0,9.128,1,0
40258,3,1,0,0,1,0,1,1,0,2,1,0.0,0.6666666666666666,0,0,0,1,0,3,4.9,1,0,2,0,0.0,1.0,2.227272727272727,8.74090909090909,10,631,4.5,4,5,0.5,1,2.1,10.733333333333333,23.9,-19.0,6,2,0,0.0,0,0.0,0.0,0,0
40259,8,1,0,1,3,2,1,1,1,7,0,0.125,0.875,3,1,1,1,0,2,4.8,1,0,1,0,0.1,0.1,1.4333333333333331,6.916666666666667,70,434,9.857142857142858,4,18,5.540205551332948,-4,0.8,10.9875,44.6,-2.5,1,1,0,0.875,1,1.0,1.3734375,0,0
40260,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,8.3,1,0,0,0,0.0,1.0,3.0,8.3,1,726,0.0,0,0,0.0,0,1.0,8.3,8.3,0.0,3,1,0,0.0,0,0.0,0.0,0,0
40261,3,2,1,0,0,0,0,3,3,0,0,1.0,0.0,1,1,0,0,1,3,52.7,0,1,3,3,2.2,2.2,2.9999999999999996,39.20454545454545,21,680,10.0,8,12,2.0,-4,1.0,34.4,52.7,43.7,5,2,0,0.0,9,3.0,34.4,1,0
40262,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,53.2,1,0,0,1,1.0,1.0,3.0,53.2,1,580,0.0,0,0,0.0,0,1.0,53.2,53.2,0.0,8,3,0,0.0,1,1.0,53.2,0,0
40263,4,1,0,1,1,1,0,1,2,1,1,0.5,0.25,0,0,0,1,0,1,6.3,0,1,3,0,1.0,0.7,1.7599999999999998,15.616,40,693,13.0,11,15,1.632993161855452,2,0.7,21.375,41.5,-35.2,4,2,0,0.0,2,2.0,10.6875,0,0
40264,3,1,0,0,0,2,0,1,1,2,0,0.3333333333333333,0.6666666666666666,1,1,0,1,0,3,6.0,1,0,1,0,0.5,1.0,1.909090909090909,5.431818181818181,19,718,9.0,3,15,6.0,12,1.1052631578947367,5.3,6.0,1.0999999999999996,3,1,0,0.0,1,1.0,1.7666666666666666,0,0
40265,5,0,2,3,0,0,0,2,1,3,1,0.2,0.6,3,1,0,0,0,2,24.1,1,0,3,0,0.5,1.2,2.444444444444444,20.58148148148148,42,500,10.25,3,15,4.437059837324712,-12,0.8333333333333334,17.860000000000003,50.0,19.6,11,4,1,0.6,2,1.0,3.572000000000001,0,0
40266,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,4.7,1,0,0,0,0.0,0.0,2.0,4.7,1,648,0.0,0,0,0.0,0,1.0,4.7,4.7,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40267,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,15.6,1,0,0,0,0.0,0.0,1.0,15.6,1,677,0.0,0,0,0.0,0,1.0,15.6,15.6,0.0,5,2,0,0.0,0,0.0,0.0,1,1
40268,1,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,23.4,1,0,0,0,0.0,1.0,3.0,23.4,1,644,0.0,0,0,0.0,0,1.0,23.4,23.4,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40269,6,1,1,3,1,0,0,2,4,2,0,0.6666666666666666,0.3333333333333333,2,1,0,0,1,2,4.1,0,1,3,2,2.0,1.0,2.321428571428571,15.464285714285712,18,497,3.4,1,6,2.244994432064365,5,2.333333333333333,23.216666666666665,52.6,-37.4,11,4,1,1.0,8,4.0,15.477777777777776,1,0
40270,2,0,0,0,0,2,0,0,0,1,1,0.0,0.5,1,1,0,1,0,1,8.7,0,0,1,0,0.0,0.0,1.0,17.1,14,733,13.0,13,13,0.0,0,1.0,18.9,29.1,-20.400000000000002,3,1,0,0.0,0,0.0,0.0,0,0
40271,5,0,0,3,2,0,0,0,0,5,0,0.0,1.0,3,1,0,1,0,2,6.0,1,0,2,0,0.0,0.0,1.7407407407407407,6.844444444444443,54,530,13.25,7,20,5.0682837331783235,-4,0.6481481481481481,7.42,10.3,-4.300000000000001,10,4,1,0.2,0,0.0,0.0,0,0
40272,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,6.0,1,0,0,1,1.0,0.0,1.0,6.0,1,728,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,3,1,0,0.0,0,1.0,6.0,0,0
40273,2,2,0,0,0,0,0,2,0,0,2,0.0,0.0,1,1,0,0,0,3,23.9,0,0,3,0,0.0,1.7,3.0,22.58235294117647,12,618,11.0,11,11,0.0,0,1.1666666666666667,22.299999999999997,23.9,3.1999999999999993,7,3,0,0.0,0,0.0,0.0,0,0
40274,8,3,2,1,2,0,0,5,6,0,2,0.75,0.0,4,1,1,0,1,3,34.8,0,0,2,1,2.0,2.1,2.633333333333333,25.079999999999995,25,652,3.4285714285714284,1,9,3.1102201510110343,6,2.2399999999999998,32.4375,58.9,-14.900000000000006,6,2,0,0.0,30,6.0,24.328125,1,0
40275,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,796,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,1,1,0,0.0,0,0.0,0.0,0,0
40276,1,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,20.0,1,0,0,0,0.0,1.0,3.0,20.0,1,489,0.0,0,0,0.0,0,1.0,20.0,20.0,0.0,11,4,1,1.0,0,0.0,0.0,0,0
40277,2,0,0,2,0,0,0,0,1,1,0,0.5,0.5,1,1,0,1,0,2,6.7,0,1,2,0,0.7,0.0,2.0,17.158823529411762,16,480,15.0,15,15,0.0,0,0.875,19.400000000000002,32.1,-25.400000000000002,11,4,1,1.0,0,1.0,9.700000000000001,0,0
40278,7,1,2,1,1,1,1,3,6,0,1,0.8571428571428571,0.0,1,1,1,0,1,1,28.3,0,1,3,2,2.4000000000000004,1.1,1.9999999999999998,39.93793103448276,35,730,5.666666666666667,1,16,4.988876515698588,5,1.4,39.957142857142856,67.3,20.8,3,1,0,0.0,18,6.0,34.24897959183673,1,0
40279,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,29.5,1,0,0,0,0.0,0.0,1.0,29.5,1,707,0.0,0,0,0.0,0,1.0,29.5,29.5,0.0,4,2,0,0.0,0,0.0,0.0,0,0
40280,1,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0,0,0,0,1,2,41.5,1,0,0,1,1.0,0.0,2.0,41.5,1,515,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,10,4,1,1.0,0,1.0,41.5,0,0
40281,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,5.3,1,0,0,0,0.0,1.0,3.0,5.3,1,586,0.0,0,0,0.0,0,1.0,5.3,5.3,0.0,8,3,0,0.0,0,0.0,0.0,0,0
40282,6,3,1,0,1,0,1,4,3,1,2,0.5,0.16666666666666666,2,1,0,0,1,3,1.0,0,0,3,1,1.3,2.5,2.821428571428571,13.528571428571425,38,483,7.4,2,16,5.276362383309167,14,1.1052631578947367,24.0,55.3,-54.3,11,4,1,1.0,12,3.0,12.0,1,0
40283,2,1,0,0,0,1,0,1,0,2,0,0.0,1.0,0,0,0,1,0,1,5.0,1,0,3,0,0.0,0.7,1.8235294117647056,5.864705882352941,15,608,14.0,14,14,0.0,0,0.9333333333333333,6.05,7.1,-2.0999999999999996,7,3,0,0.0,0,0.0,0.0,0,0
40284,4,1,0,0,1,1,1,1,1,3,0,0.25,0.75,0,0,0,0,1,3,9.7,1,0,2,1,1.0,1.0,2.08,8.64,33,614,10.666666666666666,6,14,3.39934634239519,8,0.8484848484848485,9.175,12.5,-2.8000000000000007,7,3,0,0.0,1,1.0,2.29375,0,0
40285,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.3,1,0,0,0,0.0,0.0,2.0,5.3,1,698,0.0,0,0,0.0,0,1.0,5.3,5.3,0.0,4,2,0,0.0,0,0.0,0.0,1,1
40286,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,1.5,1,0,0,1,1.0,0.0,2.0,1.5,1,557,0.0,0,0,0.0,0,1.0,1.5,1.5,0.0,9,3,0,0.0,0,1.0,1.5,0,0
40287,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.9,1,0,0,0,0.0,0.0,2.0,5.9,1,559,0.0,0,0,0.0,0,1.0,5.9,5.9,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40288,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,9.9,1,0,0,0,0.0,0.0,2.0,9.9,1,738,0.0,0,0,0.0,0,1.0,9.9,9.9,0.0,3,1,0,0.0,0,0.0,0.0,0,0
40289,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,4.1,1,0,0,0,0.0,0.0,1.0,4.1,1,625,0.0,0,0,0.0,0,1.0,4.1,4.1,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40290,1,1,0,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,41.5,1,0,0,1,1.0,1.0,3.0,41.5,1,548,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,9,3,0,0.0,1,1.0,41.5,1,1
40291,5,2,1,1,0,0,1,3,1,4,0,0.2,0.8,1,1,0,1,0,2,5.8,1,0,2,0,0.2,1.0,2.3703703703703702,9.462962962962962,40,547,9.75,3,17,4.968651728587948,-14,0.875,14.36,43.9,-38.1,9,3,0,0.0,3,1.0,2.872,0,0
40292,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.3,1,0,0,0,0.0,0.0,2.0,5.3,1,551,0.0,0,0,0.0,0,1.0,5.3,5.3,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40293,3,1,0,1,1,0,0,1,0,2,1,0.0,0.6666666666666666,0,0,0,1,0,2,10.2,0,0,3,0,0.0,0.7,2.0909090909090904,18.313636363636363,15,677,7.0,6,8,1.0,2,1.4000000000000001,18.3,38.7,4.199999999999999,5,2,0,0.0,0,0.0,0.0,0,0
40294,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,43.9,1,0,0,1,1.0,0.0,2.0,43.9,1,613,0.0,0,0,0.0,0,1.0,43.9,43.9,0.0,7,3,0,0.0,0,1.0,43.9,0,0
40295,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,14.3,1,0,0,0,0.0,0.0,2.0,14.3,1,655,0.0,0,0,0.0,0,1.0,14.3,14.3,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40296,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,1.0,1,0,0,0,0.0,0.0,1.0,1.0,1,540,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40297,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,9.1,1,0,0,1,1.0,0.0,1.0,9.1,1,651,0.0,0,0,0.0,0,1.0,9.1,9.1,0.0,6,2,0,0.0,0,1.0,9.1,0,0
40298,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,538,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40299,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,3.6,1,0,0,1,1.0,0.0,2.0,3.6,1,760,0.0,0,0,0.0,0,1.0,3.6,3.6,0.0,2,1,0,0.0,0,1.0,3.6,0,0
40300,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,41.5,1,0,0,1,1.0,0.0,1.0,41.5,1,608,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,7,3,0,0.0,0,1.0,41.5,0,0
40301,5,0,0,1,2,0,2,0,3,0,2,0.6,0.0,2,1,0,0,0,2,41.4,0,1,1,0,1.2,0.0,1.5555555555555556,38.940740740740736,30,619,7.25,1,12,4.493050188902857,7,1.1666666666666667,41.760000000000005,59.0,-17.6,7,3,0,0.0,0,3.0,25.056,1,0
40302,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,1.8,1,0,0,0,0.0,0.0,2.0,1.8,1,780,0.0,0,0,0.0,0,1.0,1.8,1.8,0.0,1,1,0,0.0,0,0.0,0.0,0,0
40303,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.6,1,0,0,0,0.0,0.0,1.0,6.6,1,555,0.0,0,0,0.0,0,1.0,6.6,6.6,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40304,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,24.2,1,0,0,0,0.0,0.0,2.0,24.2,1,650,0.0,0,0,0.0,0,1.0,24.2,24.2,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40305,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,1.4,1,0,0,0,0.0,0.0,1.0,1.4,1,614,0.0,0,0,0.0,0,1.0,1.4,1.4,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40306,3,1,0,1,0,1,0,1,0,0,3,0.0,0.0,0,0,0,0,0,2,21.4,0,0,3,0,0.0,0.7,2.0909090909090904,21.490909090909085,19,530,9.0,8,10,1.0,2,1.1052631578947367,22.2,28.8,-7.400000000000002,10,4,1,0.3333333333333333,0,0.0,0.0,1,0
40307,3,1,0,0,0,2,0,1,1,1,1,0.3333333333333333,0.3333333333333333,1,1,0,1,0,3,5.8,0,0,1,0,0.5,1.0,1.909090909090909,23.490909090909085,17,751,8.0,1,15,7.0,-14,1.2352941176470589,29.33333333333333,58.3,-52.5,2,1,0,0.0,1,1.0,9.777777777777775,0,0
40308,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.4,1,0,0,0,0.0,0.0,1.0,5.4,1,539,0.0,0,0,0.0,0,1.0,5.4,5.4,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40309,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,742,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,3,1,0,0.0,0,0.0,0.0,0,0
40310,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,2.5,1,0,0,0,0.0,1.0,3.0,2.5,1,716,0.0,0,0,0.0,0,1.0,2.5,2.5,0.0,4,2,0,0.0,0,0.0,0.0,0,0
40311,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,7.0,1,0,0,0,0.0,1.0,3.0,7.0,1,607,0.0,0,0,0.0,0,1.0,7.0,7.0,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40312,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,7.2,1,0,0,0,0.0,1.0,3.0,7.2,1,520,0.0,0,0,0.0,0,1.0,7.2,7.2,0.0,10,4,1,1.0,0,0.0,0.0,0,0
40313,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,11.4,1,0,0,0,0.0,1.0,3.0,11.4,1,511,0.0,0,0,0.0,0,1.0,11.4,11.4,0.0,10,4,1,1.0,0,0.0,0.0,0,0
